,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,returns,volatility
EMR,1.194611780455154,0.7494979919678715,0.25,59.30355976485957,64.99952638060056,124.30308614546011,64.7920810836412,59.511005061818935,0.4253755715218811,0.1698236446766819,0.1556172436316133,0.1255170912257783,0.185729275970619,0.1125042689174025,0.2800923114296125,0.2148612354521038,0.8065757257782441,0.9163461538461538,0.1698236446766819,0.5963799580426404,1.4847564678731933,0.3418864908073541,0.409989967034542,15.522388059701491,0.5254326166754064,2.48961496416859,6.154773869346734,5.633404482390608,5.615425531914894,5.0444810543657335,0.8963262916524369,4.919803600654665,3.947626841243863,2.4451718494271684,0.5242844752818734,0.1636185499673416,0.8023952095808383,0.5254326166754064,2.081717451523546,-5.0606060606060606,4.88780487804878,0.5242844752818734,4.961916676788533,4.961916676788533,2.2235717396037447,17.71529054640069,16.936757877280264,13.589973386560212,13.589973386560212,2.2730982902732757,2.2235717396037447,0.029595025489909,11.678357512953369,4.961916676788533,32.0,4.677021557262172
EBAY,1.1574028529267093,1.0223807181505165,0.2397934087555337,45.016666666666666,0.0,45.016666666666666,39.29425837320574,5.722408293460923,0.7677777777777778,0.2149074074074074,0.2043518518518518,0.1653703703703703,0.1880380607159039,0.0982722570705403,0.6222996515679442,0.1645165863339949,0.8092433167195288,0.950883239982766,0.2149074074074074,0.8420820953009794,5.332404181184669,0.7012905911740216,0.7300094073377235,7.463022508038585,0.4012886597938144,6.332404181184669,8.108108108108109,9.28888888888889,0.0,5.051449953227316,0.5942555298778475,3.6678445229681977,3.015312131919906,3.3274440518256774,0.2648376259798432,0.2883333333333333,0.8220937700706487,0.4012886597938144,3.0469667318982387,-5.620938628158845,-38.44444444444444,0.2648376259798432,10.682017421602788,10.682017421602788,2.8386472222222223,17.165391937290035,11.97554296875,9.845019267822735,9.845019267822735,-0.9297114342259204,2.8386472222222223,0.0154285801889854,11.72639837143752,10.682017421602788,27.0,2.534598643843596
UAL,0.5485339402865176,0.4222787521756594,0.1848975766501539,11.508818974086315,12.70967322809069,24.218492202177007,32.04687195478464,-7.828379752607635,0.2883330636399362,0.0994243972352574,0.0904782819760049,0.0695577798839547,0.2312212570260603,0.0571933626047784,0.2609487468563004,0.1141666445464921,0.7687787429739397,0.910020925366194,0.0994243972352574,0.7808253026933532,3.562570462232244,0.6135982842972991,0.6394421687877178,6.657894736842105,0.3378484107579462,4.562570462232244,31.714809384164223,11.389567147613764,28.71828358208955,1.2385192395785616,0.8222424968162552,27.50218744692449,9.477885122467391,19.68024529419521,0.0,0.1597124297833976,0.3446229555652048,0.3378484107579462,3.230014025245442,-1.525839222614841,-1.525839222614841,0.0,1.919144133404735,1.919144133404735,0.511561779104695,7.3544868734762385,9.294267535611088,3.2030179479360257,3.2030179479360257,0.141831627484346,0.511561779104695,0.0,5.814493429072722,1.919144133404735,5.0,4.0158486140392915
BALL,0.8757396449704142,0.6148466917697687,0.3223955531647839,51.883824298413806,50.52808866673911,102.41191296515292,124.37683364120396,-21.96492067605105,0.1979257451629771,0.1024925919470106,0.0529893672651211,0.0493289175527279,0.1167763157894736,0.0326036866359447,0.191929467616141,0.09980480353051,0.930921052631579,0.5170068027210885,0.1024925919470106,0.8260944700460829,4.863004408273992,0.6884968839125383,0.7320308950477056,3.7097791798107256,0.1921549155908639,5.886741268226517,7.034947884733293,2.9346301020408165,7.223704866562009,2.436610745381185,0.6609447004608295,4.675296434331415,2.8692064680974445,5.430350768041269,0.3215547703180212,0.134913717971065,0.6136950904392765,0.1921549155908639,1.0065019505851756,-2.588628762541806,-3.7211538461538463,0.3215547703180212,7.037461295354357,7.037461295354357,1.8087391807564928,36.66691406360424,21.845761431578943,13.4066365374677,13.4066365374677,1.2410340144604517,1.8087391807564928,0.0087696163838668,16.551147892156862,7.037461295354357,46.0,8.32975845445444
NVR,3.868394978920594,1.77422600370287,1.7462354921157048,0.9014518148428696,84.04852786072313,84.949979675566,19.149984780137505,65.7999948954285,0.2094230006839795,0.1281230720005361,0.138605849146701,0.1187085568788048,0.143553049098504,0.2305988610995547,0.3752445281226562,0.3003711343863802,0.8564469509014959,1.081818028419745,0.1281230720005361,0.3854704231045339,0.627260977497433,0.2035352409981816,0.2035352409981816,37.36067769897557,1.448326176957752,1.627260977497433,404.90239632344895,19.06006736770781,4.342729245714353,89.16848598761416,1.9425630903337827,237.993683054106,231.7594067563856,313.18429003021146,0.0,0.1170865713815495,0.9738048665085656,1.448326176957752,0.0,-38.17502973699282,-38.17502973699282,0.0,5.9226722246805545,5.9226722246805545,1.8736365755297464,15.783500573110585,16.432601607421347,16.002147414703387,16.002147414703387,1.594910748202312,1.8736365755297464,0.0,12.509218632957491,5.9226722246805545,57.0,425.71039295769987
VTRS,1.2133558384658203,0.6542349751306316,0.0853997952990608,97.07943132907263,128.22455904983624,225.3039903789089,50.97969195964698,174.32429841926194,0.3389070040433025,0.0622146863179861,0.0134255032389896,0.0014608060519107,0.8911917098445595,0.0005375053990497,0.0014136892239855,0.0278552074249408,0.1088082901554404,0.2157931516422082,0.0622146863179861,0.61978531778407,1.6300930678739125,0.4855074659820504,0.4994671956802837,1.3831432437657063,0.1521018678584981,2.6300930678739123,3.75980776775206,7.15971372068933,2.8465685723913285,4.783503868230596,0.3679512405816576,3.497576110141555,2.7102966841186737,1.1337987201861548,0.0,0.1568366592756836,0.7749071353329268,0.1521018678584981,2.7999068612232225,-4.442610837438424,-4.442610837438424,0.0,0.8722437267540686,0.8722437267540686,0.9013147254467198,616.9982142857143,7.416162266580812,5.746837057160282,5.746837057160282,-6.450435876623377,0.9013147254467198,0.0,8.081928651059085,0.8722437267540686,-28.0,4.402795605697607
ECL,1.3299179199030464,0.8584256045832644,0.0513413760810885,71.74972997994136,62.99653804709173,134.7462680270331,53.73701767659399,81.00925035043912,0.4147843529246023,0.1350972407639722,0.1273890905187739,0.1045799427087875,0.1699404918637105,0.0746989568309126,0.1794871794871795,0.1168199089247904,0.8209489704565801,0.9429436885490118,0.1350972407639722,0.5818794293956137,1.3981439904205957,0.4075026605179142,0.4283203664942143,9.353460287970274,0.3719976026923609,2.402807041783243,5.08712715855573,6.792338238729269,5.793969181721573,3.2888315241373225,0.7142761307387477,8.402290871225269,5.623394654633808,0.6469975702880945,0.3559561229071781,0.1623944238342177,0.6692692196472095,0.3719976026923609,4.534844511052829,-3.023607294529103,-9.852258852258853,0.3559561229071781,6.401669372387828,6.401669372387828,3.729994633141692,35.66644364616076,34.31912783161533,22.968735902838024,22.968735902838024,3.838019479315125,3.729994633141692,0.0099801406172856,20.168496840596703,6.401669372387828,34.0,14.955231479257437
AZO,0.9122925193677012,0.0880411078018505,0.031983942355611,9.506542328167424,286.6976201101997,296.2041624383672,322.9271131469707,-26.72295070860355,0.5365086718415933,0.1867991408782203,0.1712219322350459,0.1363162536477737,0.2038621929540848,0.1634231222525905,-0.9436182025158546,0.5055319939084423,0.7961378070459152,0.916609848578856,0.1867991408782203,1.1731877594315956,-6.774080127152244,1.490724247693553,1.4829464776079615,11.530369406867846,0.4044611113539151,-5.774080127152244,38.39461156329391,1.1302860154510503,1.2731183462900832,2.6970708276053816,1.1988527991303075,85.2564687975647,65.38744692782184,7.061603781142353,0.0,0.1794132762316243,0.766949978694046,0.4044611113539151,37.84292216335384,-4.290924301985687,-4.290924301985687,0.0,-16.048531955228313,-16.048531955228313,2.318390792855173,17.00744211211702,16.84864682384838,12.92206932257402,12.92206932257402,0.5552330838313911,2.318390792855173,0.0,12.566496319631076,-16.048531955228313,42.0,109.43678344142052
KEY,151.02836879432624,18.029787234042555,1.0382978723404257,599.296925566343,0.0,,0.0,,0.0,0.0,0.3271844660194175,0.277831715210356,0.1552917903066271,0.0118423593676718,0.1007747388191102,0.0,0.8491592482690405,0.0,0.0,0.8824868264959859,7.509684235238878,0.4221664518754663,0.4356596336656619,0.0,0.2209381890063103,8.509684235238877,0.6090470089681679,0.0,0.0,7.592137592137592,0.0426242171765939,2.9291667800635226,2.84348915573269,2.58444033863829,0.4682585905649388,0.4702265372168285,0.9707501720578114,0.2209381890063103,4.121985815602837,-34.188235294117646,4.04172461752434,0.4682585905649388,1.1785374950111516,1.1785374950111516,3.249178291262136,11.694771019219568,7.118015540588444,6.909814810736407,6.909814810736407,-2.0231953863249834,3.249178291262136,0.0400399964903449,9.033052206781546,1.1785374950111516,40.0,1.1405218026895665
POOL,2.490924814377018,0.2692390353233754,0.0731311053458395,8.743982294827626,112.69274225883149,121.4367245536591,42.03676747302374,79.39995708063537,0.2890826959194153,0.1066554733105028,0.0992256018642813,0.0817545273239679,0.1768995256304453,0.1763507017621923,0.6377078355843776,0.3123761923069881,0.8239257388006577,0.9303376449833844,0.1066554733105028,0.7234616043245109,2.61613438002828,0.5491744720511913,0.5549199370216811,14.354955409725727,0.584223524511788,3.61613438002828,41.74299394635216,8.682875062508828,3.2388953599307397,11.07348365549345,2.157075669502301,7.500715487158888,6.6631687294454345,0.7175708583335425,0.3202599636815444,0.0933815947844627,0.8883377513588776,0.584223524511788,25.438569604086844,-8.955578202745638,5.926919262051181,0.3202599636815444,20.624439368082303,20.624439368082303,2.644065507387521,32.34151788206059,31.873723842751325,28.314632165903557,28.314632165903557,2.509701787647902,2.644065507387521,0.0099024407218434,24.11809780410052,20.624439368082303,47.0,19.570318444400378
LW,1.739327062228654,1.0425108538350216,0.0220694645441389,33.04578730200985,66.06592807845986,99.11171538046972,38.34289865601163,60.76881672445809,0.2671369625981631,0.1779315852522294,0.1494210035937708,0.1274058298948489,0.2380188847318724,0.1570158459368131,-104.04347826086956,0.2678635835370496,0.8526634598254053,0.8397666068222621,0.1779315852522294,1.0015091368393425,-663.6304347826087,1.0020214448936544,1.00198105081826,-6.240896358543417,0.2926588154388378,-662.6304347826087,11.045280799764775,9.519363762102351,5.524784266506121,2.351045187132307,1.232407073258751,4.643161608318625,2.3642005134440702,1.610684053289557,0.2367321353949018,0.1812591508052708,0.5091790277573799,0.2926588154388378,14.674568965517242,-2.0374027528426093,-3.082390221819828,0.2367321353949018,-1980.6742534434784,-1980.6742534434784,2.425423017660056,19.03698613840368,26.279496872916067,13.38096866770451,13.38096866770451,1.496518632546734,2.425423017660056,0.0124353788816044,17.116856278411984,-1980.6742534434784,18.0,6.385174071690095
GLW,2.1195683044589604,1.2127236580516898,0.6912808861119001,58.25784577936191,113.3904659882164,171.6483117675783,77.56494376004285,94.08336800753544,0.3507780578979396,0.1135355994088498,0.1057115535077805,0.0834564896114057,0.2105263157894736,0.0332202920617343,0.0743782443635236,0.0514639240256925,0.7894736842105263,0.9310872894333844,0.1135355994088498,0.5502456917433732,1.2319671496087394,0.3878876979986721,0.3899995273878727,5.909502262443439,0.2461221522055259,2.23894011001782,6.265250544662309,4.705734089477001,3.21896551724138,0.7261536519159144,0.3980552287355526,2.617268041237113,0.056701030927835,3.13659793814433,0.7729166666666667,0.1765626358341302,0.0216642048252092,0.2461221522055259,27.82191780821918,-1.0221439355812785,-1.6313253012048192,0.7729166666666667,1.750163477182924,1.750163477182924,1.96377988350865,23.530583333333333,513.3945454545454,11.122284588872477,11.122284588872477,-3.50017427083334,1.96377988350865,0.032847322810385,9.662367346938776,1.750163477182924,0.0,2.0746826971138437
A,1.533173076923077,1.1115384615384616,0.6644230769230769,65.746658919233,105.1039016115352,170.85056053076818,54.796437659033074,116.0541228717351,0.5432887855897733,0.1822583769126476,0.1779972883982181,0.2074375363160953,-0.1653971708378672,0.1133093525179856,0.2255686604886267,0.1276451437873033,1.1653971708378672,0.9766206163655684,0.1822583769126476,0.497672450275074,0.9907329401853412,0.2738950909925065,0.3364081062194269,12.716216216216216,0.4241794765267968,1.9907329401853413,5.551612903225807,6.661016949152542,3.472754050073638,6.074117647058824,0.5462336013542107,3.251592356687898,2.754777070063694,4.401273885350318,0.19234360410831,0.1977532442378462,0.8472086190009794,0.4241794765267968,1.6574675324675323,-6.544871794871795,20.42,0.1923436041083099,5.00958298230834,5.00958298230834,4.60691458454387,22.20868347338936,27.497687861271675,23.29627815866797,23.29627815866797,0.0895658839667554,4.60691458454387,0.0086607386853335,20.15475223395613,5.00958298230834,31.0,4.817083306975152
QCOM,1.876329043088976,1.6486849468382765,1.3250139899272524,37.15712932064434,59.42551459472032,96.58264391536466,58.06721711826957,38.51542679709509,0.6457380628682075,0.3158653648086351,0.308202529559593,0.1806945989370905,0.4137147440181793,0.1330825014412719,0.8934609900183337,0.3191657647156773,0.5862852559818206,0.9757401852093388,0.3158653648086351,0.8510483357101678,5.7135872886534935,0.7324212362367819,0.764465982151425,12.228070175438596,0.4572899014623737,6.7135872886534935,9.823148522865235,6.2858187134502925,6.142142857142857,7.878286270691334,0.7365051430652062,6.021487603305785,5.288429752066116,10.132231404958675,0.6766985864113088,0.3001689119597907,0.8782596760911336,0.4572899014623737,2.9190705128205128,-8.214205186020292,3.501201345506968,0.6766985864113088,18.801955591770216,18.801955591770216,3.802529559592964,21.04395804833561,14.42394124081888,12.667965962119132,12.667965962119132,0.1005265334107543,3.802529559592964,0.0321564310695263,10.137007045956462,18.801955591770216,59.0,11.854568644807662
ORLY,0.8577524590959871,0.074911839929369,0.0090405324888402,10.58706539960404,265.1242131401339,275.711278539738,276.686053480605,-0.9747749408670074,0.5314974357104961,0.1892343683266527,0.176387354267026,0.1370486754413922,0.2230243714981994,0.1297957667889627,3.5008858911763228,0.307427670164522,0.7769756285018005,0.932110566525366,0.1892343683266527,0.9629248793523656,25.97226556601399,0.9073338795256476,0.9073338795256476,13.721921771744954,0.4391381938745059,26.97226556601399,34.47603148022975,1.3191846694419154,1.376713185404442,1.7271948680285036,0.947077863911708,22.19236214847048,14.034188478274988,0.5248554913294797,0.0,0.1683233029408417,0.6323882236773176,0.4391381938745059,0.0,-2.7202610591076923,-2.7202610591076923,0.0,84.91328861931846,84.91328861931846,3.3240882720516334,24.25480043018112,31.22802580843411,19.74823576994508,19.74823576994508,2.1923644611058144,3.3240882720516334,0.0,17.972606998340435,84.91328861931846,28.0,29.057846533093805
LMT,1.2235184655024334,0.9264958488405384,0.108359576295448,69.75715575469806,25.67664496063757,95.43380071533564,9.088638351637671,86.34516236369797,0.1398883167257406,0.1428643081655855,0.121062663010767,0.1041597003945696,0.1396215992266261,0.1310806261572125,1.992324912056284,0.2546489450470854,0.8603784007733738,0.8473961380924517,0.1428643081655855,0.933281434102003,14.185161496642149,0.7848048998692451,0.8018503263418034,13.085758039816232,0.5777619724988146,15.199232491205628,5.232438106902284,40.160031225605,14.215252832274109,9.074798968290091,1.2584581720249115,25.925531914893615,20.663120567375888,5.368794326241135,0.4102728731942215,0.1222329967230656,0.7970181917658323,0.5777619724988146,5.8488,-4.92654986522911,6.819962686567164,0.4102728731942215,35.1151774864087,35.1151774864087,1.8358382933190664,17.625226324237563,18.84420113265832,15.019171112022978,15.019171112022978,0.7187850919355729,1.8358382933190664,0.0232775946048437,13.315552130353408,35.1151774864087,51.0,36.755865127387516
FLT,1.034842175830617,0.6364355192437131,0.2848923655207583,216.19615961353767,0.0,216.19615961353767,859.4790537981304,-643.2828941845927,0.7996604561681153,0.4648926627726468,0.4069010377341395,0.3379102915682591,0.169551659415913,0.0730758871607647,0.2411545267613891,0.1581702229267252,0.8304483405840869,0.8752580333433488,0.4648926627726468,0.6969748478614718,2.3000560941649137,0.4698875094032575,0.5757377833960743,8.206907123053956,0.2307168163818785,3.3000560941649137,1.6882816080195748,0.4246758526423951,0.0,13.255838859001626,0.2162582465944311,13.449740165044386,12.579727086492056,14.716195414404924,0.0,0.4387080723393717,0.9353137631005336,0.2307168163818785,0.6652425697173979,-15.459239058134894,-15.459239058134894,0.0,6.6977014109218205,6.6977014109218205,9.38494610487276,27.77348408453836,22.871720349875478,21.39223482902508,21.39223482902508,2.080734791251482,9.38494610487276,0.0,19.056670676669707,6.6977014109218205,55.0,33.39650404997024
ANET,5.814414963639348,5.219378167530323,1.8612198822926471,59.349939395347256,102.72323654613282,162.0731759414801,38.803747368323855,123.26942857315623,0.6406164833040612,0.3342481414158342,0.3576835997421502,0.3566867963160999,0.002786830111218,0.2054498015669165,0.297050180917723,0.224561174689595,0.997213169888782,1.0701139525474883,0.3342481414158342,0.3083666842679957,0.4458528489791293,0.0278811757230729,0.0278811757230729,15.755005474737995,11.599744645997449,1.4458528489791294,6.149964156974594,9.406308018022909,3.5532369527324925,18.975512228143227,0.5759949728692635,3.154923209980082,3.1033225442918546,8.92509697033232,0.0,0.3994821434052928,0.983644398847808,11.599744645997449,0.0,-61.14113389626056,-61.14113389626056,0.0,5.362191546855168,5.362191546855168,6.43871994345225,18.051467029203355,16.385663840689634,16.11766645829742,16.11766645829742,0.115350713621838,6.43871994345225,0.0,15.316668621725672,5.362191546855168,-3.0,9.367756998516072
HON,1.342855564150735,0.989556857111283,0.5009945850370207,74.50339153885969,66.29956037635071,140.8029519152104,85.92998890669296,54.872963008517445,0.3369745838895094,0.186629981748345,0.2059168051431529,0.1673431583535372,0.1758169069982802,0.1046882189539699,0.3321617821996323,0.1688228481308987,0.8126736340785818,1.1033425777258794,0.186629981748345,0.6810954515243954,2.1610251973613064,0.3863560952949764,0.4746171983750462,19.19047619047619,0.4128209732447477,3.1728668757434844,4.899105832109969,4.247643979057592,5.505315539470708,6.893708920187794,0.6255900748138176,9.565880721220529,8.402219140083218,14.446601941747574,0.3975256389386293,0.1878830804434879,0.8783529070610411,0.4128209732447477,1.362235828560142,-8.220500595947557,4.302557704304429,0.3975256389386293,6.900454201362605,6.900454201362605,3.4764499169141083,20.77437734006186,21.06586332122813,18.503262287951284,18.503262287951284,-3.259428168871774,3.4764499169141083,0.0191353816497802,15.168442301222385,6.900454201362605,37.0,11.312692309522205
HPE,0.7903857195051934,0.6088000417558328,0.1958870504723628,99.10811738458898,44.3567355666429,143.46485295123188,103.96980959169127,39.4950433595406,0.3258280418740347,0.0437274755448773,0.05330358675133,0.0360048052170928,0.3245331616226658,0.0202497924830608,0.0613522049362498,0.039027080014704,0.6754668383773342,1.218995290423862,0.0437274755448773,0.6689573962897901,2.026786758685226,0.3546219756162005,0.446988809107963,0.0,0.289218523878437,3.02976956369166,3.682846669194792,3.510634495084897,8.228739002932551,4.812520647505782,0.562419164913229,2.954175905395417,0.8433111603843311,2.773835920177384,0.5795996186844614,0.1371889480006864,0.2854640980735551,0.289218523878437,0.903276836158192,-1.3995098039215683,-1.7780249110320283,0.5795996186844614,1.2985571411861037,1.2985571411861037,0.7620638407413763,21.16561487130601,19.45900964066608,5.554848636477359,5.554848636477359,-0.562915289130479,0.7620638407413763,0.0273840198930491,7.893769569471624,1.2985571411861037,21.0,0.9791547682683754
TROW,9.859520909460008,9.859520909460008,7.2342671538773855,42.01018174050802,0.0,42.01018174050802,32.82842047884607,9.181761261661954,0.5754819416507948,0.4248918635077164,0.5210665907189519,0.3793766353975685,0.2317493936391897,0.2284253622567092,0.3000943382943073,0.2627668123424445,0.7280770676049602,1.2263510682865522,0.4248918635077164,0.1186765840692789,0.1559116317708846,0.0201837646928977,0.0201837646928977,0.0,10.408065618591934,1.3137522704552174,8.68836993504485,11.11841491841492,0.0,7.154737646459501,0.6021070907999657,6.46856414613424,5.599405267629567,7.569243840271878,0.3443438277107868,0.2710443404118977,0.8656334143298089,10.408065618591934,0.0,-7.4423264907135875,2.876818439448328,0.3443438277107868,4.038402162740598,4.038402162740598,5.105312661314726,13.457108806831512,21.75945375919885,18.83571025152689,18.83571025152689,0.7072140160185921,5.105312661314726,0.0255882472716561,9.013709715047492,4.038402162740598,36.0,8.554467770051247
ALL,1.089909643728313,0.2322121826364792,0.0038707756438886,128.13195299384444,0.0,,0.0,,0.0,0.0,0.1362954672635702,0.1084946838276441,0.2039743800295615,0.0404085035431429,0.1864374182629433,0.0,0.7960256199704385,0.0,0.0,0.7832596915381409,3.613816447419032,0.2032241257776824,0.2032241257776824,0.0,0.7734881616649073,4.613816447419032,2.8486259006567622,0.0,0.0,39.0174672489083,0.3724468528553564,15.627666057282145,14.308348567946377,13.997562461913468,0.1623684753455745,0.1148069390039171,0.9155780853967636,0.7734881616649073,0.0,-11.84526558891455,14.48870056497175,0.1623684753455745,1.419574198015232,1.419574198015232,0.8261016228315613,7.6142129152052815,7.859048126064736,7.195572236303374,7.195572236303374,0.0519600361864067,0.8261016228315613,0.0213243938872961,6.116252300722072,1.419574198015232,41.0,7.478319452173706
DVA,1.5556566381321513,1.441343907376508,0.4647244759702171,73.87718105288687,4.517209268827978,78.39439032171485,18.62428193369499,59.77010838801986,0.3050445981416834,0.1442964420446312,0.1049691534751919,0.0712106506935649,0.2339123953627077,0.0468466606444287,0.380133860877122,0.1099996278271747,0.6783959700160359,0.7274548976247431,0.1442964420446312,0.8660280044460891,7.027321999672824,0.788999830381661,0.798460354700344,3.702632124445726,0.245186843672601,8.114428128877304,4.9406324767414365,19.59807101822504,80.80210109342617,1.8067111387433288,0.6578603086498984,13.528807388973044,8.524619791390712,7.272081191737028,0.0,0.1819694271728472,0.6301087410216879,0.245186843672601,4.366345708145464,-2.7034972460882973,-2.7034972460882973,0.0,5.387229325103625,5.387229325103625,1.00919214297537,14.171926996119517,8.801565563753964,5.545943396396853,5.545943396396853,0.0302291103357595,1.00919214297537,0.0,8.765849002128316,5.387229325103625,45.0,6.992143523272731
WY,1.6013916500994037,0.9025844930417496,0.1381709741550695,22.66631064998474,28.056171470805616,50.72248212079036,16.59090909090909,34.13157302988127,0.1742447360390601,0.0993286542569423,-0.0324992371071101,-0.0115959719255416,0.6431924882629108,-0.0046324515421187,-0.0092943622355387,0.0422727272727272,0.3568075117370892,-0.3271889400921659,0.0993286542569423,0.5015847860538827,1.0063593004769475,0.429139905054454,0.4394323712895043,1.7222222222222223,0.1507020280811232,2.0063593004769475,16.103194103194102,22.0,13.009615384615383,2.753781512605042,0.3994879921979763,1.2950849782208536,0.7802685893628745,0.6716745073381445,-13.328947368421051,0.1473909063167531,0.6024844720496895,0.1507020280811232,3.673003802281369,-2.515625,1.5357710651828298,-13.328947368421051,2.7548109820227467,2.7548109820227467,3.436998687824229,-296.3959131578948,38.704620962199314,23.318933126293995,23.318933126293995,2.6920362754707874,3.436998687824229,0.0449700781175093,174.52781454545453,2.7548109820227467,48.0,1.9294312331378065
REG,1.5463559579794577,1.333141480077677,0.5407547787838375,54.54587614218215,0.0,54.54587614218215,254.7888255565173,-200.2429494143352,0.7298254934526951,0.3264492056572103,0.2410915528382244,0.2112981825691134,0.0,0.0215077756497269,0.0385347802827074,0.0338792300954302,0.8764230023060874,0.738527001016458,0.3264492056572103,0.4349786157393296,0.7793370015650177,0.3868139520287001,0.4147888229324379,2.55518792006576,0.141072047742844,1.791667390913884,6.691614945345672,1.4325589012891602,0.0,3.778587720585293,0.1017887394402552,3.7172776046982734,3.7172776046982734,0.6914471052956632,1.6313661612997536,0.54827479089043,1.0,0.141072047742844,1.2826028163663878,0.0,1.5905636997629276,1.6313661612997536,1.6970355322058253,1.6970355322058253,9.30537351139932,44.03906081092595,16.97209805376398,16.97209805376398,16.97209805376398,-17.30576865698817,9.30537351139932,0.0370436183528922,19.555687979358773,1.6970355322058253,15.0,2.358150155145875
EXPD,2.370863925746244,2.1788434313260603,1.0532158196655363,58.71354165519937,0.0,58.71354165519937,37.40784686848959,21.305694786709783,0.1219534003488014,0.0937800672405327,0.0973397594204876,0.0722158086930271,0.2560687816193638,0.1599169963086597,0.2689692341054419,0.30381293772384,0.741894259067045,1.0379578761745265,0.0937800672405327,0.404851560883278,0.6809320883378253,0.1294321550741163,0.1514314144974644,33.6224181028812,1.9706597160172985,1.681930253281507,6.21662379257405,9.757311113980656,0.0,9.192285853387588,2.214431981069828,4.51690764720683,4.241762678541127,7.200106495649477,0.2888794789928776,0.0944213793874472,0.9390855447673704,1.9706597160172985,11.809246255755962,-16.416464633575774,6.248917275825502,0.2888794789928777,6.074428198638013,6.074428198638013,1.6309290769679767,22.584100441230024,18.39329682320499,17.2728791672874,17.2728791672874,-8.017355656636687,1.6309290769679767,0.0127912767543972,14.396115544412773,6.074428198638013,18.0,2.89973074957471
PARA,1.3154288240495138,0.8662687886825818,0.0698496905393457,94.57032935423558,60.949892585496144,155.52022193973173,14.135458398652965,141.38476354107877,0.3807349345606213,0.1536387171005321,0.1202718251114626,0.1189414641162088,-0.0026905829596412,0.0668026414103677,0.2504732338911183,0.1055817746040374,0.9889387144992526,0.7828223730400187,0.1536387171005321,0.7316383610331388,2.74324222003483,0.6012138414155445,0.6096645485444067,4.441787941787942,0.0596276905177428,3.749451048686303,3.859561476547322,25.821589205397306,5.988525730180807,6.911530815109344,0.561643005714978,2.0,1.4260162601626016,1.0276422764227642,0.1798669891172914,0.0442255141665468,0.7130081300813008,0.0596276905177428,1.715481171548117,-3.4844192634560907,5.082644628099174,0.1798669891172914,1.7656569433323617,1.7656569433323617,0.8384521519700309,7.04928393306847,26.58954532564481,18.95856199235,18.95856199235,2.03645980288645,0.8384521519700309,0.0255156397195931,9.208127391707164,1.7656569433323617,-7.0,4.420730271674997
ALLE,1.9759368836291915,1.3792899408284025,0.7007889546351085,43.994393833216535,61.50558781294875,105.49998164616528,50.36211525254418,55.1378663936211,0.4387876664330764,0.1980028030833917,0.1665031534688157,0.1407848633496846,0.1538299663299663,0.1354138581827986,0.5304990757855823,0.2296967726201121,0.8455387205387206,0.8409131127234117,0.1980028030833917,0.7437314640064707,2.913651967256404,0.6533638443935926,0.6533797080225161,10.091071428571428,0.3419485886390698,3.917612886189596,8.296511627906977,7.247511312217195,5.93442015561319,9.794097460535347,0.9618495551361552,5.215811965811966,4.514957264957265,3.7959401709401703,0.2503733200597312,0.1710581639803784,0.8656288406390823,0.3419485886390698,4882.0,-7.442073170731708,13.948571428571428,0.2503733200597312,15.390736730921574,15.390736730921574,4.084423265592152,29.011806869089103,27.583871273071463,23.87739451044654,23.87739451044654,-4.581864671049243,4.084423265592152,0.0086300491792703,20.735207688548623,15.390736730921574,55.0,11.44017328643416
